financial_period,financial_year,period,days,period_end,line,lch_network,ejt_network,operated_kms_network,pct_scheduled,lch_line,ejt_line,operated_kms_line,station_alloc_ridership,period_year,upgrade_year,train_upgrade_year,signalling_upgrade_year,post_upgrade,post_train_upgrade,post_signalling_upgrade
03_19/20,2019/2020,3.0,28.0,2019-05-26,Victoria,2777924.059999993,4.656887106818741,6469501.0,0.963510660273149,,0.3633154245895756,586381.3459666506,12687301.727489894,2019.0,2016.0,2009.0,2016.0,1,1,1
04_19/20,2019/2020,4.0,28.0,2019-06-23,Bakerloo,3284528.8200000003,5.56607716631527,6505528.0,0.955199844478776,,0.5156764835492059,287990.5788745342,12304171.63414186,2019.0,,,,0,0,0
04_19/20,2019/2020,4.0,28.0,2019-06-23,Central,3284528.8200000003,5.56607716631527,6505528.0,0.955199844478776,,0.6423300937700861,1015438.3121359268,44930861.82347176,2019.0,,,,0,0,0
04_19/20,2019/2020,4.0,28.0,2019-06-23,Waterloo & City,3284528.8200000003,5.56607716631527,6505528.0,0.955199844478776,,0.315311765334654,27517.46047345244,8868750.938870512,2019.0,,,,0,0,0
04_19/20,2019/2020,4.0,28.0,2019-06-23,Circle & Hammersmith & City,3284528.8200000003,5.56607716631527,6505528.0,0.955199844478776,,0.7391072302062665,303896.9906117191,,2019.0,2023.0,2017.0,2023.0,0,1,0
04_19/20,2019/2020,4.0,28.0,2019-06-23,District,3284528.8200000003,5.56607716631527,6505528.0,0.955199844478776,,0.62335277041321,770303.1907582692,55814766.91816734,2019.0,2023.0,2017.0,2023.0,0,1,0
04_19/20,2019/2020,4.0,28.0,2019-06-23,Jubilee,3284528.8200000003,5.56607716631527,6505528.0,0.955199844478776,,0.3910078720520368,842303.6343666174,19873772.873024624,2019.0,2011.0,2011.0,2011.0,1,1,1
04_19/20,2019/2020,4.0,28.0,2019-06-23,Metropolitan,3284528.8200000003,5.56607716631527,6505528.0,0.955199844478776,,0.9113761892048312,612844.893657809,36615271.74739679,2019.0,,2012.0,,0,1,0
04_19/20,2019/2020,4.0,28.0,2019-06-23,Northern,3284528.8200000003,5.56607716631527,6505528.0,0.955199844478776,,0.3538497559034351,1135058.2622041076,44722503.63071174,2019.0,2014.0,2014.0,2014.0,1,1,1
04_19/20,2019/2020,4.0,28.0,2019-06-23,Piccadilly,3284528.8200000003,5.56607716631527,6505528.0,0.955199844478776,,0.6398174833214297,920527.9228844888,26583896.94609825,2019.0,,,,0,0,0
04_19/20,2019/2020,4.0,28.0,2019-06-23,Victoria,3284528.8200000003,5.56607716631527,6505528.0,0.955199844478776,,0.4342475225601139,589646.7540330751,14005191.272142597,2019.0,2016.0,2009.0,2016.0,1,1,1
05_19/20,2019/2020,5.0,28.0,2019-07-21,Bakerloo,3549064.0500000054,4.6429876939657415,6512946.0,0.956774247002288,,0.4301556546280327,288318.9633060656,12111201.055861816,2019.0,,,,0,0,0
05_19/20,2019/2020,5.0,28.0,2019-07-21,Central,3549064.0500000054,4.6429876939657415,6512946.0,0.956774247002288,,0.5358047744804564,1016596.1768625752,44226195.581281394,2019.0,,,,0,0,0
05_19/20,2019/2020,5.0,28.0,2019-07-21,Waterloo & City,3549064.0500000054,4.6429876939657415,6512946.0,0.956774247002288,,0.2630198257169635,27548.837561029653,8729659.251255667,2019.0,,,,0,0,0
05_19/20,2019/2020,5.0,28.0,2019-07-21,Circle & Hammersmith & City,3549064.0500000054,4.6429876939657415,6512946.0,0.956774247002288,,0.6165321952660879,304243.51250453974,,2019.0,2023.0,2017.0,2023.0,0,1,0
05_19/20,2019/2020,5.0,28.0,2019-07-21,District,3549064.0500000054,4.6429876939657415,6512946.0,0.956774247002288,,0.5199746887346789,771181.5374611109,54939404.62893544,2019.0,2023.0,2017.0,2023.0,0,1,0
05_19/20,2019/2020,5.0,28.0,2019-07-21,Jubilee,3549064.0500000054,4.6429876939657415,6512946.0,0.956774247002288,,0.3261623373042739,843264.0803688068,19562085.621095188,2019.0,2011.0,2011.0,2011.0,1,1,1
05_19/20,2019/2020,5.0,28.0,2019-07-21,Metropolitan,3549064.0500000054,4.6429876939657415,6512946.0,0.956774247002288,,0.7602317223806428,613543.6968020202,36041021.779737845,2019.0,,2012.0,,0,1,0
05_19/20,2019/2020,5.0,28.0,2019-07-21,Northern,3549064.0500000054,4.6429876939657415,6512946.0,0.956774247002288,,0.2951665981411537,1136352.5248971633,44021105.14210462,2019.0,2014.0,2014.0,2014.0,1,1,1
05_19/20,2019/2020,5.0,28.0,2019-07-21,Piccadilly,3549064.0500000054,4.6429876939657415,6512946.0,0.956774247002288,,0.5337088604202918,921577.5649937775,26166972.49810119,2019.0,,,,0,0,0
05_19/20,2019/2020,5.0,28.0,2019-07-21,Victoria,3549064.0500000054,4.6429876939657415,6512946.0,0.956774247002288,,0.3622310368931595,590319.1052429103,13785543.014700478,2019.0,2016.0,2009.0,2016.0,1,1,1
06_19/20,2019/2020,6.0,28.0,2019-08-18,Bakerloo,3711898.379999993,4.366167197198003,6445911.0,0.951376548406636,,0.4045092584171746,285351.4180960758,12469574.986953326,2019.0,,,,0,0,0
06_19/20,2019/2020,6.0,28.0,2019-08-18,Central,3711898.379999993,4.366167197198003,6445911.0,0.951376548406636,,0.503859450990805,1006132.7821536398,45534861.45963494,2019.0,,,,0,0,0
06_19/20,2019/2020,6.0,28.0,2019-08-18,Waterloo & City,3711898.379999993,4.366167197198003,6445911.0,0.951376548406636,,0.2473382681480385,27265.28902156631,8987972.385397526,2019.0,,,,0,0,0
06_19/20,2019/2020,6.0,28.0,2019-08-18,Circle & Hammersmith & City,3711898.379999993,4.366167197198003,6445911.0,0.951376548406636,,0.5797738060959696,301112.06264133775,,2019.0,2023.0,2017.0,2023.0,0,1,0
06_19/20,2019/2020,6.0,28.0,2019-08-18,District,3711898.379999993,4.366167197198003,6445911.0,0.951376548406636,,0.488973173949435,763244.0918928987,56565077.45179469,2019.0,2023.0,2017.0,2023.0,0,1,0
06_19/20,2019/2020,6.0,28.0,2019-08-18,Jubilee,3711898.379999993,4.366167197198003,6445911.0,0.951376548406636,,0.3067161474388906,834584.7196574601,20140933.374678425,2019.0,2011.0,2011.0,2011.0,1,1,1
06_19/20,2019/2020,6.0,28.0,2019-08-18,Metropolitan,3711898.379999993,4.366167197198003,6445911.0,0.951376548406636,,0.7149057949995491,607228.7508904275,37107486.005390175,2019.0,,2012.0,,0,1,0
06_19/20,2019/2020,6.0,28.0,2019-08-18,Northern,3711898.379999993,4.366167197198003,6445911.0,0.951376548406636,,0.2775684114320074,1124656.5287217796,45323702.33523215,2019.0,2014.0,2014.0,2014.0,1,1,1
06_19/20,2019/2020,6.0,28.0,2019-08-18,Piccadilly,3711898.379999993,4.366167197198003,6445911.0,0.951376548406636,,0.5018884978414934,912092.1566901684,26941260.75866716,2019.0,,,,0,0,0
06_19/20,2019/2020,6.0,28.0,2019-08-18,Victoria,3711898.379999993,4.366167197198003,6445911.0,0.951376548406636,,0.3406343878846392,584243.2002346455,14193461.20709298,2019.0,2016.0,2009.0,2016.0,1,1,1
07_19/20,2019/2020,7.0,28.0,2019-09-15,Bakerloo,3892832.8599999975,5.657396328465433,6444475.0,0.953325973362982,,0.5241368665103409,285287.8483948519,13939827.01194414,2019.0,,,,0,0,0
07_19/20,2019/2020,7.0,28.0,2019-09-15,Central,3892832.8599999975,5.657396328465433,6444475.0,0.953325973362982,,0.6528684036487022,1005908.6390224092,50903747.11441872,2019.0,,,,0,0,0
07_19/20,2019/2020,7.0,28.0,2019-09-15,Waterloo & City,3892832.8599999975,5.657396328465433,6444475.0,0.953325973362982,,0.3204848891283205,27259.214945297656,10047718.576748744,2019.0,,,,0,0,0
07_19/20,2019/2020,7.0,28.0,2019-09-15,Circle & Hammersmith & City,3892832.8599999975,5.657396328465433,6444475.0,0.953325973362982,,0.7512333023006361,301044.98183275183,,2019.0,2023.0,2017.0,2023.0,0,1,0
07_19/20,2019/2020,7.0,28.0,2019-09-15,District,3892832.8599999975,5.657396328465433,6444475.0,0.953325973362982,,0.6335797311644209,763074.0587484823,63234504.41737106,2019.0,2023.0,2017.0,2023.0,0,1,0
07_19/20,2019/2020,7.0,28.0,2019-09-15,Jubilee,3892832.8599999975,5.657396328465433,6444475.0,0.953325973362982,,0.3974228947337198,834398.7934699239,22515693.389378905,2019.0,2011.0,2011.0,2011.0,1,1,1
07_19/20,2019/2020,7.0,28.0,2019-09-15,Metropolitan,3892832.8599999975,5.657396328465433,6444475.0,0.953325973362982,,0.9263285708400448,607093.4743583316,41482723.854220256,2019.0,,2012.0,,0,1,0
07_19/20,2019/2020,7.0,28.0,2019-09-15,Northern,3892832.8599999975,5.657396328465433,6444475.0,0.953325973362982,,0.3596551485113016,1124405.981239004,50667690.819857895,2019.0,2014.0,2014.0,2014.0,1,1,1
07_19/20,2019/2020,7.0,28.0,2019-09-15,Piccadilly,3892832.8599999975,5.657396328465433,6444475.0,0.953325973362982,,0.6503145703649817,911888.9636369278,30117827.9815019,2019.0,,,,0,0,0
07_19/20,2019/2020,7.0,28.0,2019-09-15,Victoria,3892832.8599999975,5.657396328465433,6444475.0,0.953325973362982,,0.4413719512629637,584113.044352019,15866971.739985298,2019.0,2016.0,2009.0,2016.0,1,1,1
08_19/20,2019/2020,8.0,28.0,2019-10-13,Bakerloo,4456402.46999999,5.559179415324235,6397323.0,0.950720055687953,,0.515037432406153,283200.49564268603,13507940.479603088,2019.0,,,,0,0,0
08_19/20,2019/2020,8.0,28.0,2019-10-13,Central,4456402.46999999,5.559179415324235,6397323.0,0.950720055687953,,0.6415340873712371,998548.7525852388,49326636.95332599,2019.0,,,,0,0,0
08_19/20,2019/2020,8.0,28.0,2019-10-13,Waterloo & City,4456402.46999999,5.559179415324235,6397323.0,0.950720055687953,,0.3149210158037304,27059.768674949693,9736418.133039324,2019.0,,,,0,0,0
08_19/20,2019/2020,8.0,28.0,2019-10-13,Circle & Hammersmith & City,4456402.46999999,5.559179415324235,6397323.0,0.950720055687953,,0.7381912929173461,298842.339571997,,2019.0,2023.0,2017.0,2023.0,0,1,0
08_19/20,2019/2020,8.0,28.0,2019-10-13,District,4456402.46999999,5.559179415324235,6397323.0,0.950720055687953,,0.6225802816277682,757490.9091485369,61275360.246233,2019.0,2023.0,2017.0,2023.0,0,1,0
08_19/20,2019/2020,8.0,28.0,2019-10-13,Jubilee,4456402.46999999,5.559179415324235,6397323.0,0.950720055687953,,0.3905233162587267,828293.785395613,21818107.63506064,2019.0,2011.0,2011.0,2011.0,1,1,1
08_19/20,2019/2020,8.0,28.0,2019-10-13,Metropolitan,4456402.46999999,5.559179415324235,6397323.0,0.950720055687953,,0.91024676792222,602651.5808754732,40197497.73612642,2019.0,,2012.0,,0,1,0
08_19/20,2019/2020,8.0,28.0,2019-10-13,Northern,4456402.46999999,5.559179415324235,6397323.0,0.950720055687953,,0.3534112482378872,1116179.0906346675,49097894.20249909,2019.0,2014.0,2014.0,2014.0,1,1,1
08_19/20,2019/2020,8.0,28.0,2019-10-13,Piccadilly,4456402.46999999,5.559179415324235,6397323.0,0.950720055687953,,0.6390245906705031,905216.9867243927,29184711.3597942,2019.0,,,,0,0,0
08_19/20,2019/2020,8.0,28.0,2019-10-13,Victoria,4456402.46999999,5.559179415324235,6397323.0,0.950720055687953,,0.4337093821086626,579839.2907464443,15375378.02094818,2019.0,2016.0,2009.0,2016.0,1,1,1
09_19/20,2019/2020,9.0,28.0,2019-11-10,Bakerloo,4893440.720000005,6.48,6374255.0,0.941872229371437,,0.6003480572675882,282179.30771244,13746856.433664097,2019.0,,,,0,0,0
09_19/20,2019/2020,9.0,28.0,2019-11-10,Central,4893440.720000005,6.48,6374255.0,0.941872229371437,,0.747797575071276,994948.1023406542,50199080.872228354,2019.0,,,,0,0,0
09_19/20,2019/2020,9.0,28.0,2019-11-10,Waterloo & City,4893440.720000005,6.48,6374255.0,0.941872229371437,,0.3670844255867845,26962.194307703623,9908626.8891339,2019.0,,,,0,0,0
09_19/20,2019/2020,9.0,28.0,2019-11-10,Circle & Hammersmith & City,4893440.720000005,6.48,6374255.0,0.941872229371437,,0.8604650472187378,297764.7489783617,,2019.0,2023.0,2017.0,2023.0,0,1,0
09_19/20,2019/2020,9.0,28.0,2019-11-10,District,4893440.720000005,6.48,6374255.0,0.941872229371437,,0.7257042674008821,754759.4853495136,62359142.12813917,2019.0,2023.0,2017.0,2023.0,0,1,0
09_19/20,2019/2020,9.0,28.0,2019-11-10,Jubilee,4893440.720000005,6.48,6374255.0,0.941872229371437,,0.4552094653359833,825307.0546894246,22204006.13744947,2019.0,2011.0,2011.0,2011.0,1,1,1
09_19/20,2019/2020,9.0,28.0,2019-11-10,Metropolitan,4893440.720000005,6.48,6374255.0,0.941872229371437,,1.0610197324944524,600478.4896203286,40908473.88656132,2019.0,,2012.0,,0,1,0
09_19/20,2019/2020,9.0,28.0,2019-11-10,Northern,4893440.720000005,6.48,6374255.0,0.941872229371437,,0.4119501670100245,1112154.2791216706,49966292.33125077,2019.0,2014.0,2014.0,2014.0,1,1,1
09_19/20,2019/2020,9.0,28.0,2019-11-10,Piccadilly,4893440.720000005,6.48,6374255.0,0.941872229371437,,0.7448724061918672,901952.8799331994,29700903.53350484,2019.0,,,,0,0,0
09_19/20,2019/2020,9.0,28.0,2019-11-10,Victoria,4893440.720000005,6.48,6374255.0,0.941872229371437,,0.5055488564224037,577748.457946703,15647323.482543183,2019.0,2016.0,2009.0,2016.0,1,1,1
10_19/20,2019/2020,10.0,28.0,2019-12-08,Bakerloo,3134041.7699999968,3.87,6034487.0,0.957171689165418,,0.3585412008681429,267138.25600948173,10107982.671811834,2019.0,,,,0,0,0
10_19/20,2019/2020,10.0,28.0,2019-12-08,Central,3134041.7699999968,3.87,6034487.0,0.957171689165418,,0.4466013295564565,941914.2141708088,36911088.876638494,2019.0,,,,0,0,0
10_19/20,2019/2020,10.0,28.0,2019-12-08,Waterloo & City,3134041.7699999968,3.87,6034487.0,0.957171689165418,,0.2192309763921074,25525.023872015085,7285755.06553963,2019.0,,,,0,0,0
10_19/20,2019/2020,10.0,28.0,2019-12-08,Circle & Hammersmith & City,3134041.7699999968,3.87,6034487.0,0.957171689165418,,0.5138888476445239,281892.94384491787,,2019.0,2023.0,2017.0,2023.0,0,1,0
10_19/20,2019/2020,10.0,28.0,2019-12-08,District,3134041.7699999968,3.87,6034487.0,0.957171689165418,,0.4334067152533046,714528.4119427808,45852310.38833762,2019.0,2023.0,2017.0,2023.0,0,1,0
10_19/20,2019/2020,10.0,28.0,2019-12-08,Jubilee,3134041.7699999968,3.87,6034487.0,0.957171689165418,,0.2718612084645456,781315.5721777088,16326475.101065785,2019.0,2011.0,2011.0,2011.0,1,1,1
10_19/20,2019/2020,10.0,28.0,2019-12-08,Metropolitan,3134041.7699999968,3.87,6034487.0,0.957171689165418,,0.6336645624619647,568471.0824078277,30079760.210706845,2019.0,,2012.0,,0,1,0
10_19/20,2019/2020,10.0,28.0,2019-12-08,Northern,3134041.7699999968,3.87,6034487.0,0.957171689165418,,0.2460257941865424,1052872.9301469885,36739920.83180203,2019.0,2014.0,2014.0,2014.0,1,1,1
10_19/20,2019/2020,10.0,28.0,2019-12-08,Piccadilly,3134041.7699999968,3.87,6034487.0,0.957171689165418,,0.4448543536979207,853875.9319433334,21838899.65698885,2019.0,,,,0,0,0
10_19/20,2019/2020,10.0,28.0,2019-12-08,Victoria,3134041.7699999968,3.87,6034487.0,0.957171689165418,,0.3019250114744911,546952.6334841368,11505384.913634691,2019.0,2016.0,2009.0,2016.0,1,1,1
11_19/20,2019/2020,11.0,28.0,2020-01-05,Bakerloo,2974395.2400000053,4.78,6519447.0,0.964902255398731,,0.4428493385399802,288606.7534367457,11265806.1414921,2020.0,,,,0,0,0
11_19/20,2019/2020,11.0,28.0,2020-01-05,Central,2974395.2400000053,4.78,6519447.0,0.964902255398731,,0.5516161124754165,1017610.9084058406,41139086.32978072,2020.0,,,,0,0,0
11_19/20,2019/2020,11.0,28.0,2020-01-05,Waterloo & City,2974395.2400000053,4.78,6519447.0,0.964902255398731,,0.2707814127013627,27576.335868705515,8120305.191228715,2020.0,,,,0,0,0
11_19/20,2019/2020,11.0,28.0,2020-01-05,Circle & Hammersmith & City,2974395.2400000053,4.78,6519447.0,0.964902255398731,,0.6347257601397479,304547.1979757216,,2020.0,2023.0,2017.0,2023.0,0,1,0
11_19/20,2019/2020,11.0,28.0,2020-01-05,District,2974395.2400000053,4.78,6519447.0,0.964902255398731,,0.5353188886074408,771951.3045027899,51104484.12372902,2020.0,2023.0,2017.0,2023.0,0,1,0
11_19/20,2019/2020,11.0,28.0,2020-01-05,Jubilee,2974395.2400000053,4.78,6519447.0,0.964902255398731,,0.3357872290595679,844105.7977400975,18196598.61264241,2020.0,2011.0,2011.0,2011.0,1,1,1
11_19/20,2019/2020,11.0,28.0,2020-01-05,Metropolitan,2974395.2400000053,4.78,6519447.0,0.964902255398731,,0.7826657903276979,614156.1151412647,33525260.01666054,2020.0,,2012.0,,0,1,0
11_19/20,2019/2020,11.0,28.0,2020-01-05,Northern,2974395.2400000053,4.78,6519447.0,0.964902255398731,,0.3038768207265305,1137486.7931322074,40948311.76344481,2020.0,2014.0,2014.0,2014.0,1,1,1
11_19/20,2019/2020,11.0,28.0,2020-01-05,Piccadilly,2974395.2400000053,4.78,6519447.0,0.964902255398731,,0.549458349011902,922497.4522076471,24340446.34497121,2020.0,,,,0,0,0
11_19/20,2019/2020,11.0,28.0,2020-01-05,Victoria,2974395.2400000053,4.78,6519447.0,0.964902255398731,,0.3729202984103533,590908.3415889792,12823274.458287394,2020.0,2016.0,2009.0,2016.0,1,1,1
12_19/20,2019/2020,12.0,28.0,2020-02-02,Bakerloo,3563947.849999991,5.077179386,6371289.0,0.948697182626719,,0.4703819106148374,282048.00706214044,11578234.696802646,2020.0,,,,0,0,0
12_19/20,2019/2020,12.0,28.0,2020-02-02,Central,3563947.849999991,5.077179386,6371289.0,0.948697182626719,,0.5859108692982515,994485.1437562328,42279974.53142227,2020.0,,,,0,0,0
12_19/20,2019/2020,12.0,28.0,2020-02-02,Waterloo & City,3563947.849999991,5.077179386,6371289.0,0.948697182626719,,0.2876162775479743,26949.64854850249,8345501.256890849,2020.0,,,,0,0,0
12_19/20,2019/2020,12.0,28.0,2020-02-02,Circle & Hammersmith & City,3563947.849999991,5.077179386,6371289.0,0.948697182626719,,0.6741875617457549,297626.19627761946,,2020.0,2023.0,2017.0,2023.0,0,1,0
12_19/20,2019/2020,12.0,28.0,2020-02-02,District,3563947.849999991,5.077179386,6371289.0,0.948697182626719,,0.568600423885801,754408.2887573555,52521737.35391401,2020.0,2023.0,2017.0,2023.0,0,1,0
12_19/20,2019/2020,12.0,28.0,2020-02-02,Jubilee,3563947.849999991,5.077179386,6371289.0,0.948697182626719,,0.3566635977956691,824923.031658622,18701235.115766264,2020.0,2011.0,2011.0,2011.0,1,1,1
12_19/20,2019/2020,12.0,28.0,2020-02-02,Metropolitan,3563947.849999991,5.077179386,6371289.0,0.948697182626719,,0.831325233635813,600199.0814071,34454998.059536934,2020.0,,2012.0,,0,1,0
12_19/20,2019/2020,12.0,28.0,2020-02-02,Northern,3563947.849999991,5.077179386,6371289.0,0.948697182626719,,0.3227692740744682,1111636.7834156037,42083909.31642779,2020.0,2014.0,2014.0,2014.0,1,1,1
12_19/20,2019/2020,12.0,28.0,2020-02-02,Piccadilly,3563947.849999991,5.077179386,6371289.0,0.948697182626719,,0.5836189546169085,901533.1928886928,25015466.879823595,2020.0,,,,0,0,0
12_19/20,2019/2020,12.0,28.0,2020-02-02,Victoria,3563947.849999991,5.077179386,6371289.0,0.948697182626719,,0.3961052827845218,577479.6262281304,13178895.446527014,2020.0,2016.0,2009.0,2016.0,1,1,1
13_19/20,2019/2020,13.0,31.0,2020-03-01,Bakerloo,,,5619015.0,0.75485921691525,,,248745.8946536993,7654499.605108416,2020.0,,,,0,0,0
13_19/20,2019/2020,13.0,31.0,2020-03-01,Central,,,5619015.0,0.75485921691525,,,877063.7998124756,27951760.940218054,2020.0,,,,0,0,0
13_19/20,2019/2020,13.0,31.0,2020-03-01,Waterloo & City,,,5619015.0,0.75485921691525,,,23767.6362567706,5517303.608722284,2020.0,,,,0,0,0
13_19/20,2019/2020,13.0,31.0,2020-03-01,Circle & Hammersmith & City,,,5619015.0,0.75485921691525,,,262484.72817304125,,2020.0,2023.0,2017.0,2023.0,0,1,0
13_19/20,2019/2020,13.0,31.0,2020-03-01,District,,,5619015.0,0.75485921691525,,,665333.4185047817,34722704.13953204,2020.0,2023.0,2017.0,2023.0,0,1,0
13_19/20,2019/2020,13.0,31.0,2020-03-01,Jubilee,,,5619015.0,0.75485921691525,,,727522.309651198,12363594.32653436,2020.0,2011.0,2011.0,2011.0,1,1,1
13_19/20,2019/2020,13.0,31.0,2020-03-01,Metropolitan,,,5619015.0,0.75485921691525,,,529332.0772943615,22778582.05047164,2020.0,,2012.0,,0,1,0
13_19/20,2019/2020,13.0,31.0,2020-03-01,Northern,,,5619015.0,0.75485921691525,,,980383.0528742344,27822140.04808281,2020.0,2014.0,2014.0,2014.0,1,1,1
13_19/20,2019/2020,13.0,31.0,2020-03-01,Piccadilly,,,5619015.0,0.75485921691525,,,795086.9178653578,16538003.103883374,2020.0,,,,0,0,0
13_19/20,2019/2020,13.0,31.0,2020-03-01,Victoria,,,5619015.0,0.75485921691525,,,509295.1649140791,8712714.211870635,2020.0,2016.0,2009.0,2016.0,1,1,1
,,,,,Bakerloo,,,,,,,,,,,,,0,0,0
,,,,,Central,,,,,,,,,,,,,0,0,0
,,,,,Waterloo & City,,,,,,,,,,,,,0,0,0
,,,,,Circle & Hammersmith & City,,,,,,,,,,2023.0,2017.0,2023.0,0,0,0
,,,,,District,,,,,,,,,,2023.0,2017.0,2023.0,0,0,0
,,,,,Jubilee,,,,,,,,,,2011.0,2011.0,2011.0,0,0,0
,,,,,Metropolitan,,,,,,,,,,,2012.0,,0,0,0
,,,,,Northern,,,,,,,,,,2014.0,2014.0,2014.0,0,0,0
,,,,,Piccadilly,,,,,,,,,,,,,0,0,0
,,,,,Victoria,,,,,,,,,,2016.0,2009.0,2016.0,0,0,0
NOTE: ALL FIGURES ARE SUBJECT TO CHANGE,,,,,Bakerloo,,,,,,,,,,,,,0,0,0
NOTE: ALL FIGURES ARE SUBJECT TO CHANGE,,,,,Central,,,,,,,,,,,,,0,0,0
NOTE: ALL FIGURES ARE SUBJECT TO CHANGE,,,,,Waterloo & City,,,,,,,,,,,,,0,0,0
NOTE: ALL FIGURES ARE SUBJECT TO CHANGE,,,,,Circle & Hammersmith & City,,,,,,,,,,2023.0,2017.0,2023.0,0,0,0
NOTE: ALL FIGURES ARE SUBJECT TO CHANGE,,,,,District,,,,,,,,,,2023.0,2017.0,2023.0,0,0,0
NOTE: ALL FIGURES ARE SUBJECT TO CHANGE,,,,,Jubilee,,,,,,,,,,2011.0,2011.0,2011.0,0,0,0
NOTE: ALL FIGURES ARE SUBJECT TO CHANGE,,,,,Metropolitan,,,,,,,,,,,2012.0,,0,0,0
NOTE: ALL FIGURES ARE SUBJECT TO CHANGE,,,,,Northern,,,,,,,,,,2014.0,2014.0,2014.0,0,0,0
NOTE: ALL FIGURES ARE SUBJECT TO CHANGE,,,,,Piccadilly,,,,,,,,,,,,,0,0,0
NOTE: ALL FIGURES ARE SUBJECT TO CHANGE,,,,,Victoria,,,,,,,,,,2016.0,2009.0,2016.0,0,0,0
"NOTE: LCH and EJT modelling are based on assumptions regarding levels of service and passenger demand.  Because of the COVID19 response in Period 13 these assumptions are no longer true, and thus the measures are not valid.",,,,,Bakerloo,,,,,,,,,,,,,0,0,0
